#gene_symbol	gene_symbol_long	identifier	primary
CYSTATIN	cysteine proteinase inhibitor	glyma.Wm82.gnm2.ann1.Glyma.15G227500	1
CYP57	peptidyl-prolyl cis-trans isomerase CYP57	glyma.Wm82.gnm2.ann1.Glyma.15G231800	1
bZIP129	Basic leucine zipper transcription factor-like protein gene 129	glyma.Wm82.gnm2.ann1.Glyma.15G232000	1
BZIP98	bZIP transcription factor	glyma.Wm82.gnm2.ann1.Glyma.15G232000	0
C2-147	C2 domain containing protein gene 147	glyma.Wm82.gnm2.ann1.Glyma.15G236900	1
ANN11	annexin D4-like	glyma.Wm82.gnm2.ann1.Glyma.15G238400	1
CYP6	peptidyl-prolyl cis-trans isomerase CYP6	glyma.Wm82.gnm2.ann1.Glyma.15G242500	1
CHI3A2	chalcone isomerase 3A2	glyma.Wm82.gnm2.ann1.Glyma.15G242900	1
CYP72A69	11-oxo-beta-amyrin 30-oxidase	glyma.Wm82.gnm2.ann1.Glyma.15G243300	1
GLYII-10	putative hydroxyacylglutathione hydrolase	glyma.Wm82.gnm2.ann1.Glyma.15G245500	1
C2-148	C2 domain containing protein gene 148	glyma.Wm82.gnm2.ann1.Glyma.15G245600	1
GA2OX9	gibberellin 2-beta-dioxygenase 9	glyma.Wm82.gnm2.ann1.Glyma.15G248400	1
GSTU47	glutathione transferase	glyma.Wm82.gnm2.ann1.Glyma.15G251500	1
GSTa	2,4-D inducible glutathione S-transferase	glyma.Wm82.gnm2.ann1.Glyma.15G251600	1
GSTU50	tau class glutathione S-transferase	glyma.Wm82.gnm2.ann1.Glyma.15G251800	1
GA2OX10	gibberellin 2-beta-dioxygenase 10	glyma.Wm82.gnm2.ann1.Glyma.15G252100	1
GST3	lactoylglutathione lyase gene 	glyma.Wm82.gnm2.ann1.Glyma.15G252200	1
NAC115	NAC Transcription Factor gene 115	glyma.Wm82.gnm2.ann1.Glyma.15G254000	1
NAC35	transcriptional factor NAC35	glyma.Wm82.gnm2.ann1.Glyma.15G254000	0
PPR140	Psudo-Response Regulator gene 140	glyma.Wm82.gnm2.ann1.Glyma.15G254800	1
NAC116	NAC Transcription Factor gene 116	glyma.Wm82.gnm2.ann1.Glyma.15G257700	1
MYB14	MYB14 protein	glyma.Wm82.gnm2.ann1.Glyma.15G259400	1
NF-YC13	nuclear factor Y transcription factor	glyma.Wm82.gnm2.ann1.Glyma.15G261300	1
IMPDH1	inosine monophosphate dehydrogenase	glyma.Wm82.gnm2.ann1.Glyma.15G263100	1
ALDH5F2	putative succinate-semialdehyde dehydrogenase, mitochondrial	glyma.Wm82.gnm2.ann1.Glyma.15G263500	1
PHR27	MYB-CC domain-containing transcription factor PHR27	glyma.Wm82.gnm2.ann1.Glyma.15G263700	1
NAC117	NAC Transcription Factor gene 117	glyma.Wm82.gnm2.ann1.Glyma.15G264100	1
NAC118	NAC Transcription Factor gene 118	glyma.Wm82.gnm2.ann1.Glyma.15G266500	1
C2-149	C2 domain containing protein gene 149	glyma.Wm82.gnm2.ann1.Glyma.15G271400	1
PPR141	Psudo-Response Regulator gene 141	glyma.Wm82.gnm2.ann1.Glyma.15G272100	1
PPR142	Psudo-Response Regulator gene 142	glyma.Wm82.gnm2.ann1.Glyma.15G273200	1
FRD3a	ferric reductase defective 3a	glyma.Wm82.gnm2.ann1.Glyma.15G274600	1
PPR143	Psudo-Response Regulator gene 143	glyma.Wm82.gnm2.ann1.Glyma.15G277000	1
MMT2	methionine S-methyltransferase	glyma.Wm82.gnm2.ann1.Glyma.16G000200	1
EF1BGAMMA3	EF1Bgamma class glutathione S-transferase	glyma.Wm82.gnm2.ann1.Glyma.16G001900	1
GLYI-22	putative lactoylglutathione lyase	glyma.Wm82.gnm2.ann1.Glyma.16G003500	1
TCP19	Teosinte branched1 and cycloidea and proliferating cell factor family proteingene 19	glyma.Wm82.gnm2.ann1.Glyma.16G004300	1
NF-YA18	nuclear transcription factor Y subunit A-18	glyma.Wm82.gnm2.ann1.Glyma.16G005500	1
GRF16	growth-regulating factor	glyma.Wm82.gnm2.ann1.Glyma.16G007600	1
EREB	ethylene responsive protein	glyma.Wm82.gnm2.ann1.Glyma.16G012600	1
ERF124	Ethylene-responsive factor gene 124	glyma.Wm82.gnm2.ann1.Glyma.16G012600	0
ALAAT1	alanine aminotransferase 1	glyma.Wm82.gnm2.ann1.Glyma.16G013900	1
LRPK	serine/threonine-protein kinase LRPK	glyma.Wm82.gnm2.ann1.Glyma.16G015400	1
NAC177	NAC domain-containing protein 177	glyma.Wm82.gnm2.ann1.Glyma.16G016400	1
NAC120	NAC Transcription Factor gene 120	glyma.Wm82.gnm2.ann1.Glyma.16G016600	1
NAC121	NAC Transcription Factor gene 121	glyma.Wm82.gnm2.ann1.Glyma.16G016700	1
LCL-1	Late Elongated Hypocotyl/ CCA gene 1	glyma.Wm82.gnm2.ann1.Glyma.16G017400	1
LCL1	late elongated hypocotyl and circadian clock associated-1-like protein 1	glyma.Wm82.gnm2.ann1.Glyma.16G017400	0
LHY1a	LATE ELONGATED HYPOCOTYL 1 gene a	glyma.Wm82.gnm2.ann1.Glyma.16G017400	0
NAC122	NAC Transcription Factor gene 122	glyma.Wm82.gnm2.ann1.Glyma.16G019400	1
SHAT1-5	NAC domain-containing protein 43-like	glyma.Wm82.gnm2.ann1.Glyma.16G019400	0
IQD55	protein IQ-DOMAIN 55	glyma.Wm82.gnm2.ann1.Glyma.16G019700	1
MYB92	MYB transcription factor MYB92	glyma.Wm82.gnm2.ann1.Glyma.16G023000	1
PPR144	Psudo-Response Regulator gene 144	glyma.Wm82.gnm2.ann1.Glyma.16G026000	1
WRKY147	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G026400	1
WRKY60	WRKY transcription factor 60	glyma.Wm82.gnm2.ann1.Glyma.16G026400	0
MED19-4	Mediator Complex 19 gene 4	glyma.Wm82.gnm2.ann1.Glyma.16G027500	1
NRAMP4B	metal transporter Nramp4b	glyma.Wm82.gnm2.ann1.Glyma.16G027800	1
GBF2	G-box binding factor	glyma.Wm82.gnm2.ann1.Glyma.16G029000	1
LEA2-87	late embryogenesis abundant 2 gene 87	glyma.Wm82.gnm2.ann1.Glyma.16G031000	1
LEA2-88	late embryogenesis abundant 2 gene 88	glyma.Wm82.gnm2.ann1.Glyma.16G031300	1
PM22	Maturation protein 22 gene	glyma.Wm82.gnm2.ann1.Glyma.16G031300	0
WRKY148	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G031400	1
WRKY149	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G031900	1
MPK4A	mitogen-activated protein kinase MPK4a	glyma.Wm82.gnm2.ann1.Glyma.16G032900	1
SG-9	UDP-glycosyltransferase UGT73B4	glyma.Wm82.gnm2.ann1.Glyma.16G033700	1
ERF125	Ethylene-responsive factor gene 125	glyma.Wm82.gnm2.ann1.Glyma.16G040000	1
GDH1	glutamate dehydrogenase 1	glyma.Wm82.gnm2.ann1.Glyma.16G041200	1
NAC123	NAC Transcription Factor gene 123	glyma.Wm82.gnm2.ann1.Glyma.16G042900	1
NAC12	NAC domain protein	glyma.Wm82.gnm2.ann1.Glyma.16G043200	1
NAC124	NAC Transcription Factor gene 124	glyma.Wm82.gnm2.ann1.Glyma.16G043200	0
GS52	ecto-apyrase GS52	glyma.Wm82.gnm2.ann1.Glyma.16G043300	1
SIP1-4	aquaporin SIP1-4	glyma.Wm82.gnm2.ann1.Glyma.16G043800	1
FT5a	Flowering locus T gene 5a	glyma.Wm82.gnm2.ann1.Glyma.16G044100	1
FTL4	Flowering locus T-like gene 4	glyma.Wm82.gnm2.ann1.Glyma.16G044100	0
FT3a	Flowering locus T gene 3a	glyma.Wm82.gnm2.ann1.Glyma.16G044200	1
FTL1	Flowering locus T-like gene 1	glyma.Wm82.gnm2.ann1.Glyma.16G044200	0
XTH1	endo-xyloglucan transferase 1 gene 	glyma.Wm82.gnm2.ann1.Glyma.16G045000	1
ERF126	Ethylene-responsive factor gene 126	glyma.Wm82.gnm2.ann1.Glyma.16G046300	1
ERF127	Ethylene-responsive factor gene 127	glyma.Wm82.gnm2.ann1.Glyma.16G047600	1
PPR145	Psudo-Response Regulator gene 145	glyma.Wm82.gnm2.ann1.Glyma.16G049100	1
PPR146	Psudo-Response Regulator gene 146	glyma.Wm82.gnm2.ann1.Glyma.16G049800	1
AFB3B	auxin signaling F-box 3 protein	glyma.Wm82.gnm2.ann1.Glyma.16G050500	1
COL16	zinc finger protein CONSTANS-LIKE 15	glyma.Wm82.gnm2.ann1.Glyma.16G050900	1
NAC125	NAC Transcription Factor gene 125	glyma.Wm82.gnm2.ann1.Glyma.16G051800	1
TCP20	Teosinte branched1 and cycloidea and proliferating cell factor family proteingene 20	glyma.Wm82.gnm2.ann1.Glyma.16G053900	1
WRKY150	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G054400	1
GER2	germin-like protein	glyma.Wm82.gnm2.ann1.Glyma.16G060800	1
GER3	germin-like protein	glyma.Wm82.gnm2.ann1.Glyma.16G060900	1
GER4	germin-like protein 4	glyma.Wm82.gnm2.ann1.Glyma.16G061400	1
G6PD	Glucose Metabolism	glyma.Wm82.gnm2.ann1.Glyma.16G063200	1
G6PDH4	Glucose-6-phosphate dehydrogenase gene 4	glyma.Wm82.gnm2.ann1.Glyma.16G063200	0
SEOM	sieve element occlusion m	glyma.Wm82.gnm2.ann1.Glyma.16G067700	1
NAC178	NAC Transcription Factor gene 178	glyma.Wm82.gnm2.ann1.Glyma.16G069300	1
P91	P24 oleosin isoform B	glyma.Wm82.gnm2.ann1.Glyma.16G071800	1
MER3	ATP-dependent DNA helicase	glyma.Wm82.gnm2.ann1.Glyma.16G072300	1
MYB181	MYB transcription factor MYB181	glyma.Wm82.gnm2.ann1.Glyma.16G073000	1
MDHAR-4a	Peroximal monodehydroascorbate reductase 4 gene a	glyma.Wm82.gnm2.ann1.Glyma.16G073100	1
GPRP3	glycine and proline rich protein 3	glyma.Wm82.gnm2.ann1.Glyma.16G076800	1
LHP1	non-histone chromosomal protein	glyma.Wm82.gnm2.ann1.Glyma.16G079900	1
LHP1-1	chromo domain-containing protein LHP1-1	glyma.Wm82.gnm2.ann1.Glyma.16G079900	0
MAPK22-2	mitogen-activated protein kinase 22 gene 2	glyma.Wm82.gnm2.ann1.Glyma.16G088700	1
DXR2	putative 1-deoxy-D-xylulose 5-phosphate reductoisomerase	glyma.Wm82.gnm2.ann1.Glyma.16G089000	1
RIN4B	RPM1-interacting protein 4-like	glyma.Wm82.gnm2.ann1.Glyma.16G090700	1
AP1	MADS-box transcription factor	glyma.Wm82.gnm2.ann1.Glyma.16G091300	1
HSF-33	heat stress transcription factor 33	glyma.Wm82.gnm2.ann1.Glyma.16G091800	1
ITPK1	inositol phosphate kinase	glyma.Wm82.gnm2.ann1.Glyma.16G092200	1
bZIP131	Basic leucine zipper transcription factor-like protein gene 131	glyma.Wm82.gnm2.ann1.Glyma.16G092700	1
BZIP69	bZIP transcription factor bZIP69	glyma.Wm82.gnm2.ann1.Glyma.16G092700	0
bZIP132	Basic leucine zipper transcription factor-like protein gene 132	glyma.Wm82.gnm2.ann1.Glyma.16G095200	1
BZIP93	bZIP transcription factor 93	glyma.Wm82.gnm2.ann1.Glyma.16G095200	0
IQD56	protein IQ-DOMAIN 56	glyma.Wm82.gnm2.ann1.Glyma.16G121000	1
NAC126	NAC Transcription Factor gene 126	glyma.Wm82.gnm2.ann1.Glyma.16G130200	1
ALDH3F2	aldehyde dehydrogenase family 3 member F2	glyma.Wm82.gnm2.ann1.Glyma.16G131700	1
TBP1	TATA-box binding protein	glyma.Wm82.gnm2.ann1.Glyma.16G140200	1
BZIP117	bZIP transcription factor bZIP117	glyma.Wm82.gnm2.ann1.Glyma.16G141500	1
bZIP133	Basic leucine zipper transcription factor-like protein gene 133	glyma.Wm82.gnm2.ann1.Glyma.16G141500	0
ICEE	transcription factor ICE1-like	glyma.Wm82.gnm2.ann1.Glyma.16G147200	1
ERF128	Ethylene-responsive factor gene 128	glyma.Wm82.gnm2.ann1.Glyma.16G147500	1
ERF129	Ethylene-responsive factor gene 129	glyma.Wm82.gnm2.ann1.Glyma.16G148700	1
E9-1	E9 gene 1	glyma.Wm82.gnm2.ann1.Glyma.16G150700	1
FT2a	Flowering locus T gene 2a	glyma.Wm82.gnm2.ann1.Glyma.16G150700	0
FTL3	Flowering locus T-like gene 3	glyma.Wm82.gnm2.ann1.Glyma.16G150700	0
FT2b	Flowering locus T gene 2b	glyma.Wm82.gnm2.ann1.Glyma.16G151000	1
FTL5	Flowering locus T-like gene 5	glyma.Wm82.gnm2.ann1.Glyma.16G151000	0
SIP1-2	aquaporin SIP1-2	glyma.Wm82.gnm2.ann1.Glyma.16G151300	1
NAC127	NAC Transcription Factor gene 127	glyma.Wm82.gnm2.ann1.Glyma.16G151500	1
NAC128	NAC Transcription Factor gene 128	glyma.Wm82.gnm2.ann1.Glyma.16G152100	1
NAC23	NAC domain protein	glyma.Wm82.gnm2.ann1.Glyma.16G152100	0
PHR28	MYB-CC domain-containing transcription factor PHR28	glyma.Wm82.gnm2.ann1.Glyma.16G152200	1
PPR147	Psudo-Response Regulator gene 147	glyma.Wm82.gnm2.ann1.Glyma.16G152800	1
ERF130	Ethylene-responsive factor gene 130	glyma.Wm82.gnm2.ann1.Glyma.16G154100	1
PIP2-10	aquaporin PIP2-10	glyma.Wm82.gnm2.ann1.Glyma.16G155000	1
PIP2-11	aquaporin PIP2-11	glyma.Wm82.gnm2.ann1.Glyma.16G155100	1
GR-1a	Cytosolic glutathione reductase 1 gene a	glyma.Wm82.gnm2.ann1.Glyma.16G155700	1
Lac64	Laccase 64	glyma.Wm82.gnm2.ann1.Glyma.16G158400	1
PPR148	Psudo-Response Regulator gene 148	glyma.Wm82.gnm2.ann1.Glyma.16G161800	1
GI2	Gigantea gene 2	glyma.Wm82.gnm2.ann1.Glyma.16G163200	1
Gic	Gigantea gene c	glyma.Wm82.gnm2.ann1.Glyma.16G163200	0
PRX4	peroxidase	glyma.Wm82.gnm2.ann1.Glyma.16G164200	1
PRXD16	Peroxiredoxin 6	glyma.Wm82.gnm2.ann1.Glyma.16G164400	1
ERF131	Ethylene-responsive factor gene 131	glyma.Wm82.gnm2.ann1.Glyma.16G164800	1
LHCB1-7	photosystem II type I chlorophyll a/b-binding protein	glyma.Wm82.gnm2.ann1.Glyma.16G165800	1
BZIP130	putative bZIP domain class transcription factor	glyma.Wm82.gnm2.ann1.Glyma.16G168400	1
bZIP134	Basic leucine zipper transcription factor-like protein gene 134	glyma.Wm82.gnm2.ann1.Glyma.16G168400	0
PPR149	Psudo-Response Regulator gene 149	glyma.Wm82.gnm2.ann1.Glyma.16G172800	1
IF7GT3	isoflavone 7-O-glucosyltransferase UGT3	glyma.Wm82.gnm2.ann1.Glyma.16G175200	1
UGT2	isoflavone 7-O-glucosyltransferase	glyma.Wm82.gnm2.ann1.Glyma.16G175300	1
UGT4	isoflavone 7-O-glucosyltransferase UGT4	glyma.Wm82.gnm2.ann1.Glyma.16G175400	1
UGT8	isoflavone 7-O-glucosyltransferase UGT8	glyma.Wm82.gnm2.ann1.Glyma.16G175500	1
IF7GT	UDP-glucose:isoflavone 7-O-glucosyltransferase	glyma.Wm82.gnm2.ann1.Glyma.16G175600	1
UGT7	isoflavone 7-O-glucosyltransferase UGT7	glyma.Wm82.gnm2.ann1.Glyma.16G175900	1
IF7GT5	isoflavone 7-O-glucosyltransferase UGT5	glyma.Wm82.gnm2.ann1.Glyma.16G176000	1
WRKY151	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G176700	1
WRKY152	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G177000	1
HSP90A2	heat shock protein 90-A2	glyma.Wm82.gnm2.ann1.Glyma.16G178800	1
BCH2	beta-carotene hydroxylase BCH2	glyma.Wm82.gnm2.ann1.Glyma.16G179100	1
CrRLk1L25	receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.16G179600	1
C2-150	C2 domain containing protein gene 150	glyma.Wm82.gnm2.ann1.Glyma.16G180300	1
C2-151	C2 domain containing protein gene 151	glyma.Wm82.gnm2.ann1.Glyma.16G180400	1
HSF-32	heat stress transcription factor 32	glyma.Wm82.gnm2.ann1.Glyma.16G196200	1
BFT	phosphatidylethanolamine-binding protein BFT	glyma.Wm82.gnm2.ann1.Glyma.16G196300	1
IQD57	protein IQ-DOMAIN 57	glyma.Wm82.gnm2.ann1.Glyma.16G196900	1
GA20OX7	gibberellin 20-oxidase 7	glyma.Wm82.gnm2.ann1.Glyma.16G200800	1
CRK47	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.16G202200	1
CRK48	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.16G202400	1
HIR4	hypersensitive-induced response protein 4-like	glyma.Wm82.gnm2.ann1.Glyma.16G204900	1
HSP22.5	heat shock protein Hsp22.5	glyma.Wm82.gnm2.ann1.Glyma.16G206200	1
D-II	Bowman-Birk proteinase isoinhibitor D-II	glyma.Wm82.gnm2.ann1.Glyma.16G208900	1
TIP3-2	aquaporin TIP3-2	glyma.Wm82.gnm2.ann1.Glyma.16G210000	1
KTI-3	kunitz family trypsin and protease inhibitor protein	glyma.Wm82.gnm2.ann1.Glyma.16G211700	1
Rj2	TIR-NBS-LRR family protein	glyma.Wm82.gnm2.ann1.Glyma.16G212300	1
NAC129	NAC Transcription Factor gene 129	glyma.Wm82.gnm2.ann1.Glyma.16G217400	1
PPR150	Psudo-Response Regulator gene 150	glyma.Wm82.gnm2.ann1.Glyma.16G218400	1
CHR3	chalcone reductase CHR3	glyma.Wm82.gnm2.ann1.Glyma.16G219400	1
CHR2	chalcone reductase CHR2	glyma.Wm82.gnm2.ann1.Glyma.16G219500	1
WRKY153	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.16G219800	1
LEA2-89	late embryogenesis abundant 2 gene 89	glyma.Wm82.gnm2.ann1.Glyma.16G221900	1
EF1BGAMMA4	elongation factor 1-gamma	glyma.Wm82.gnm2.ann1.Glyma.17G001400	1
NAC130	NAC Transcription Factor gene 130	glyma.Wm82.gnm2.ann1.Glyma.17G002800	1
GSTZ3	glutathione S-transferase GST 25	glyma.Wm82.gnm2.ann1.Glyma.17G003300	1
C2-152	C2 domain containing protein gene 152	glyma.Wm82.gnm2.ann1.Glyma.17G004700	1
LEC1-B	nuclear transcription factor Y subunit B-6-like	glyma.Wm82.gnm2.ann1.Glyma.17G005600	1
WRKY154	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.17G011400	1
SOYAP1	aspartic proteinase 1	glyma.Wm82.gnm2.ann1.Glyma.17G011500	1
Lac65	Laccase 65	glyma.Wm82.gnm2.ann1.Glyma.17G012300	1
PRX2	Cationic peroxidase 2 gene	glyma.Wm82.gnm2.ann1.Glyma.17G013600	1
DAO	copper amino oxidase	glyma.Wm82.gnm2.ann1.Glyma.17G019300	1
OXR17	Oxidoreductase 17	glyma.Wm82.gnm2.ann1.Glyma.17G021200	1
ERF132	Ethylene-responsive factor gene 132	glyma.Wm82.gnm2.ann1.Glyma.17G024300	1
PPR151	Psudo-Response Regulator gene 151	glyma.Wm82.gnm2.ann1.Glyma.17G024900	1
LEA5	desiccation protective protein LEA5	glyma.Wm82.gnm2.ann1.Glyma.17G027400	1
H4	stress-induced protein H4	glyma.Wm82.gnm2.ann1.Glyma.17G030200	1
COBL18	Regulates cell wall expansion and cellulose depostion	glyma.Wm82.gnm2.ann1.Glyma.17G030700	1
CAMTA12	Calmodulin binding transcription activator 12	glyma.Wm82.gnm2.ann1.Glyma.17G031900	1
TENA_E	seed maturation protein PM36	glyma.Wm82.gnm2.ann1.Glyma.17G032700	1
ALDH22A4	aldehyde dehydrogenase 22A4	glyma.Wm82.gnm2.ann1.Glyma.17G033100	1
WRKY155	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.17G035400	1
CIF1	cell-wall inhibitor of beta-fructosidase	glyma.Wm82.gnm2.ann1.Glyma.17G036300	1
SFR2	beta-glycosidase-like	glyma.Wm82.gnm2.ann1.Glyma.17G037100	1
CAMTA7	Calmodulin binding transcription activator 7	glyma.Wm82.gnm2.ann1.Glyma.17G038800	1
PTI1B	Pti1 kinase-like protein	glyma.Wm82.gnm2.ann1.Glyma.17G039800	1
PDK3	mitochondrial pyruvate dehydrogenase E1alpha-kinase 3	glyma.Wm82.gnm2.ann1.Glyma.17G040500	1
WRKY156	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.17G042300	1
IAA53	Indole-3-Acetic Acid Responsive Gene 53	glyma.Wm82.gnm2.ann1.Glyma.17G042800	1
KASII-A	beta-ketoacyl-ACP synthetase 2 gene 1	glyma.Wm82.gnm2.ann1.Glyma.17G047000	1
DEP1	dense and erect panicle 1	glyma.Wm82.gnm2.ann1.Glyma.17G048600	1
RAD51b	Radiation- repair 51 gene b	glyma.Wm82.gnm2.ann1.Glyma.17G049800	1
GRF17	growth-regulating factor	glyma.Wm82.gnm2.ann1.Glyma.17G050200	1
MED20-2	Mediator Complex 20 gene 2	glyma.Wm82.gnm2.ann1.Glyma.17G050300	1
MYB205	transcription factor MYB205	glyma.Wm82.gnm2.ann1.Glyma.17G050500	1
NF-YA19	nuclear transcription factor Y subunit A-19	glyma.Wm82.gnm2.ann1.Glyma.17G051400	1
MAPKK2	mitogen-activated protein kinase kinase MAPKK2	glyma.Wm82.gnm2.ann1.Glyma.17G052400	1
GLYI-23	putative lactoylglutathione lyase	glyma.Wm82.gnm2.ann1.Glyma.17G052700	1
DGAT	diglyceride acetyltransferase	glyma.Wm82.gnm2.ann1.Glyma.17G053300	1
DGAT1b	diacylglycerolacyltransferase-1b	glyma.Wm82.gnm2.ann1.Glyma.17G053300	0
CKX3	cytokinin dehydrogenase 3-like	glyma.Wm82.gnm2.ann1.Glyma.17G054500	1
WRKY157	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.17G057100	1
WRKY33	WRKY transcription factor 33	glyma.Wm82.gnm2.ann1.Glyma.17G057100	0
PIN2B	auxin efflux carrier component 2b	glyma.Wm82.gnm2.ann1.Glyma.17G057300	1
HPT1	homogentisate phytylprenyltransferase	glyma.Wm82.gnm2.ann1.Glyma.17G061900	1
ZTL1	PAS protein ZEITLUPE 1	glyma.Wm82.gnm2.ann1.Glyma.17G062000	1
4CL1	4-coumarate:coenzyme A ligase gene 1	glyma.Wm82.gnm2.ann1.Glyma.17G064600	1
19-1-5	syringolide-induced protein 19-1-5	glyma.Wm82.gnm2.ann1.Glyma.17G065000	1
COL4b	Constans-like 4 gene b	glyma.Wm82.gnm2.ann1.Glyma.17G066600	1
DGK10	diacylglycerol kinase 10	glyma.Wm82.gnm2.ann1.Glyma.17G067400	1
TPS	trehalose 6-phosphate synthase	glyma.Wm82.gnm2.ann1.Glyma.17G067800	1
PPR152	Psudo-Response Regulator gene 152	glyma.Wm82.gnm2.ann1.Glyma.17G072100	1
HSP70	heat shock 70 kDa protein-like	glyma.Wm82.gnm2.ann1.Glyma.17G072400	1
ENOD55-2	early nodulin	glyma.Wm82.gnm2.ann1.Glyma.17G073400	1
WRKY158	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.17G074000	1
WRKY24	WRKY transcription factor 24	glyma.Wm82.gnm2.ann1.Glyma.17G074000	0
FAD6.2	delta-12 desaturase, chloroplastic	glyma.Wm82.gnm2.ann1.Glyma.17G074400	1
ALDH11A2	aldehyde dehydrogenase 11A2	glyma.Wm82.gnm2.ann1.Glyma.17G075300	1
ZAT4	zinc finger protein ZAT4	glyma.Wm82.gnm2.ann1.Glyma.17G076900	1
DGK11	diacylglycerol kinase 11	glyma.Wm82.gnm2.ann1.Glyma.17G077100	1
HDA15	histone deacetylase	glyma.Wm82.gnm2.ann1.Glyma.17G078000	1
TCP43	Teosinte branched1 and cycloidea and proliferating cell factor family protein gene 43	glyma.Wm82.gnm2.ann1.Glyma.17G079900	1
INFA	translation initiation factor IF1	glyma.Wm82.gnm2.ann1.Glyma.17G080200	1
COBL19	Regulates cell wall expansion and cellulose depostion	glyma.Wm82.gnm2.ann1.Glyma.17G080600	1
AGL8a	Agamous 8-Like gene a	glyma.Wm82.gnm2.ann1.Glyma.17G081200	1
CAS	calcium sensing receptor, chloroplastic-like	glyma.Wm82.gnm2.ann1.Glyma.17G084300	1
HDA16	histone deacetylase	glyma.Wm82.gnm2.ann1.Glyma.17G085700	1
CRK49	cysteine-rich receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.17G088000	1
ITPK2	inositol phosphate kinase	glyma.Wm82.gnm2.ann1.Glyma.17G089000	1
SWEET43	sugar efflux transporter SWEET43	glyma.Wm82.gnm2.ann1.Glyma.17G090800	1
GASA26	gibberellin-regulated protein 26	glyma.Wm82.gnm2.ann1.Glyma.17G092800	1
MYB173	MYB Transcription factor 173	glyma.Wm82.gnm2.ann1.Glyma.17G094400	1
MYB175	MYB transcription factor MYB173	glyma.Wm82.gnm2.ann1.Glyma.17G094400	0
NRT1-2	nitrate transporter NRT1-2	glyma.Wm82.gnm2.ann1.Glyma.17G096400	1
ALDH12A3	aldehyde dehydrogenase 12A3	glyma.Wm82.gnm2.ann1.Glyma.17G097800	1
WRKY159	WRKY Transcripiton Factor	glyma.Wm82.gnm2.ann1.Glyma.17G097900	1
IQD58	protein IQ-DOMAIN 58	glyma.Wm82.gnm2.ann1.Glyma.17G098200	1
TCP21	Teosinte branched1 and cycloidea and proliferating cell factor family protein gene 21	glyma.Wm82.gnm2.ann1.Glyma.17G099100	1
PPR153	Psudo-Response Regulator gene 153	glyma.Wm82.gnm2.ann1.Glyma.17G099500	1
PPR154	Psudo-Response Regulator gene 154	glyma.Wm82.gnm2.ann1.Glyma.17G100500	1
CDF3d	Cycling Dof Factor 3 gene d	glyma.Wm82.gnm2.ann1.Glyma.17G101000	1
NAC131	NAC Transcription Factor gene 131	glyma.Wm82.gnm2.ann1.Glyma.17G101500	1
TOC1	Timing of cab expression	glyma.Wm82.gnm2.ann1.Glyma.17G102200	1
GinCrRI,k1l,26	receptor-like protein kinase	glyma.Wm82.gnm2.ann1.Glyma.17G102600	1
Raf42-3	Raf42 proto-oncogene serine/threonine protein kinase gene 3	glyma.Wm82.gnm2.ann1.Glyma.17G105100	1
TDF-5	uncharacterized protein TDF-5	glyma.Wm82.gnm2.ann1.Glyma.17G109300	1
PAP3	purple acid phosphatase-like protein	glyma.Wm82.gnm2.ann1.Glyma.17G109400	1
C2-153	C2 domain containing protein gene 153	glyma.Wm82.gnm2.ann1.Glyma.17G109500	1
ADR11	AAI_LTSS superfamily protein	glyma.Wm82.gnm2.ann1.Glyma.17G111100	1
IAA54	Indole-3-Acetic Acid Responsive Gene 54	glyma.Wm82.gnm2.ann1.Glyma.17G112300	1
ERF133	Ethylene-responsive factor gene 133	glyma.Wm82.gnm2.ann1.Glyma.17G114500	1
SPX8	SPX domain-containing protein 8	glyma.Wm82.gnm2.ann1.Glyma.17G114700	1
GLYI-24	putative lactoylglutathione lyase	glyma.Wm82.gnm2.ann1.Glyma.17G115900	1
PPR155	Psudo-Response Regulator gene 155	glyma.Wm82.gnm2.ann1.Glyma.17G117000	1
MED17-3	Mediator Complex 17 gene 3	glyma.Wm82.gnm2.ann1.Glyma.17G117600	1
GSRLCK	receptor-like cytoplasmic serine/threonine protein kinase GsRLCK	glyma.Wm82.gnm2.ann1.Glyma.17G117800	1
FATB1B	myristoyl-acyl carrier protein thioesterase	glyma.Wm82.gnm2.ann1.Glyma.17G120400	1
